"","video_id","cloneset_id","cloneset_video_count","cloneset_scraping_count","capture_time","video_published_date","video_updated_date","video_keyword_count","video_category_count","video_duration","video_viewcount","video_favourite_count","video_rating_count","video_rating_min","video_rating_max","video_rating_average","video_comments_count","like_count","dislike_count","uploader_id","uploader_followers_count","uploader_video_count","uploader_contacts_count","uploader_total_viewcount","uploader_age","max_quality","video_age"
"3105","mrHGjb9F7nw",33,38,1,"2011-01-06T20:04:40-06:00","2010-08-24T11:42:05.000Z","2010-12-24T05:50:21.000Z",14,1,151,113,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"FILMitTRAILER",286,267,47,1531311,26,2,135.39068287037
"3106","mrHGjb9F7nw",33,38,2,"2011-01-13T20:07:48-06:00","2010-08-24T11:42:05.000Z","2010-12-24T05:50:21.000Z",14,1,151,120,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"FILMitTRAILER",322,274,47,1627701,26,2,142.392858796296
"3107","ms9vFNISgGU",46,25,0,"2011-04-18T08:01:00-06:00","2005-12-15T03:24:43.000Z","2011-04-16T05:01:24.000Z",2,1,349,743274,986,378,1,5,4.7566137,152,354.99999465,23.00000535,"teddyku",201,7,3,2141941,26,2,1950.15019675926
"3108","ms9vFNISgGU",46,25,1,"2011-04-25T08:04:00-06:00","2005-12-15T03:24:43.000Z","2011-04-24T22:33:48.000Z",2,1,349,752404,997,383,1,5,4.759791,154,359.99998825,23.00001175,"teddyku",203,7,3,2156063,26,2,1957.15228009259
"3109","ms9vFNISgGU",46,25,2,"2011-05-02T08:06:52-06:00","2005-12-15T03:24:43.000Z","2011-04-30T19:55:50.000Z",2,1,349,762821,1007,389,1,5,4.763496,159,365.999986,23.000014,"teddyku",206,7,3,2170821,26,2,1964.15427083333
"3110","Msjh7xXHrmI",11,63,0,"2011-02-21T00:08:51-06:00","2008-12-10T09:29:21.000Z","2010-11-13T07:52:36.000Z",4,1,562,389,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"sexydeepikarani",0.1,2,0.1,600,18,1,802.610763888889
"3111","Msjh7xXHrmI",11,63,1,"2011-02-28T00:14:47-06:00","2008-12-10T09:29:21.000Z","2010-11-13T07:52:36.000Z",4,1,562,390,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"sexydeepikarani",0.1,2,0.1,603,18,1,809.614884259259
"3112","Msjh7xXHrmI",11,63,2,"2011-03-07T00:20:13-06:00","2008-12-10T09:29:21.000Z","2010-11-13T07:52:36.000Z",4,1,562,390,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"sexydeepikarani",0.1,2,0.1,603,18,1,816.618657407407
"3113","MSOjcmDKdHI",32,36,0,"2011-04-14T00:01:24-06:00","2010-02-02T11:29:08.000Z","2011-02-28T13:08:06.000Z",7,1,100,1980,0.1,3,1,5,3.6666667,2,2.000000025,0.999999975,"revistavideoemcasa",11,172,0.1,301255,24,1,435.480740740741
"3114","MSOjcmDKdHI",32,36,1,"2011-04-21T00:05:35-06:00","2010-02-02T11:29:08.000Z","2011-02-28T13:08:06.000Z",7,1,100,1997,0.1,3,1,5,3.6666667,2,2.000000025,0.999999975,"revistavideoemcasa",11,172,0.1,305131,24,1,442.483645833333
"3115","MSOjcmDKdHI",32,36,2,"2011-04-28T00:08:29-06:00","2010-02-02T11:29:08.000Z","2011-02-28T13:08:06.000Z",7,1,100,2006,0.1,3,1,5,3.6666667,2,2.000000025,0.999999975,"revistavideoemcasa",12,172,0.1,309091,24,1,449.485659722222
"3116","mTTKjB2GTC0",29,45,0,"2011-04-12T00:04:39-06:00","2010-09-19T14:47:31.000Z","2010-09-19T15:22:10.000Z",3,1,286,818,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"muzammalsafdar1",2,53,3,15724,21,2,204.386898148148
"3117","mTTKjB2GTC0",29,45,1,"2011-04-19T00:09:40-06:00","2010-09-19T14:47:31.000Z","2010-09-19T15:22:10.000Z",3,1,286,832,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"muzammalsafdar1",2,53,3,16293,21,2,211.390381944444
"3118","mTTKjB2GTC0",29,45,2,"2011-04-26T00:14:28-06:00","2010-09-19T14:47:31.000Z","2010-09-19T15:22:10.000Z",3,1,286,854,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"muzammalsafdar1",2,53,3,16971,21,2,218.393715277778
"3119","muXQ_fEPjJA",30,59,0,"2011-04-15T00:02:30-06:00","2009-11-17T16:13:51.000Z","2011-02-24T01:12:10.000Z",10,1,268,1241,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"Anjali14n",6,102,36,113881,16,2,513.283784722222
"3120","muXQ_fEPjJA",30,59,1,"2011-04-22T00:10:16-06:00","2009-11-17T16:13:51.000Z","2011-02-24T01:12:10.000Z",10,1,268,1287,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"Anjali14n",6,102,36,116718,16,2,520.289178240741
"3121","muXQ_fEPjJA",30,59,2,"2011-04-29T00:15:16-06:00","2009-11-17T16:13:51.000Z","2011-02-24T01:12:10.000Z",10,1,268,1348,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"Anjali14n",6,102,36,120023,16,2,527.292650462963
"3122","mV6uVLjmdRY",18,101,0,"2011-03-10T00:04:45-06:00","2009-05-21T19:02:20.000Z","2011-03-09T21:44:07.000Z",7,1,456,108188,122,66,1,5,4.757576,19,62.000004,3.999996,"ramalho258",15,10,4,176281,29,1,657.251678240741
"3123","mV6uVLjmdRY",18,101,1,"2011-03-17T00:15:43-06:00","2009-05-21T19:02:20.000Z","2011-03-17T02:50:53.000Z",7,1,456,113126,126,70,1,5,4.7714286,21,66.0000005,3.9999995,"ramalho258",15,10,4,181806,29,1,664.259293981482
"3124","mV6uVLjmdRY",18,101,2,"2011-03-24T00:23:43-06:00","2009-05-21T19:02:20.000Z","2011-03-22T23:44:32.000Z",7,1,456,118734,136,76,1,5,4.7894735,26,71.9999965,4.00000350000001,"ramalho258",15,11,4,187834,29,1,671.264849537037
"3125","MVzYDlheRgo",11,63,0,"2011-02-21T00:08:08-06:00","2010-05-01T01:33:44.000Z","2011-02-16T18:20:12.000Z",4,1,560,2689,1,3,1,5,5,2,3,0.1,"nitro2050",63,81,29,157667,24,4,295.982222222222
"3126","MVzYDlheRgo",11,63,1,"2011-02-28T00:14:43-06:00","2010-05-01T01:33:44.000Z","2011-02-23T09:17:45.000Z",4,1,560,2839,3,3,1,5,5,3,3,0.1,"nitro2050",66,81,29,167287,24,4,302.986793981481
"3127","MVzYDlheRgo",11,63,2,"2011-03-07T00:22:47-06:00","2010-05-01T01:33:44.000Z","2011-03-03T12:31:39.000Z",4,1,560,3008,4,4,1,5,5,3,4,0.1,"nitro2050",68,81,30,177593,24,4,309.992395833333
"3128","MXqsLgD69NA",20,99,0,"2011-03-17T00:02:33-06:00","2010-12-15T11:45:27.000Z","2011-03-14T10:12:48.000Z",9,1,179,10418,33,7,1,5,5,1,7,0.1,"superasa003",334,34,23,259013,25,5,91.511875
"3129","MXqsLgD69NA",20,99,1,"2011-03-24T00:12:45-06:00","2010-12-15T11:45:27.000Z","2011-03-22T09:17:52.000Z",9,1,179,11755,34,7,1,5,5,1,7,0.1,"superasa003",374,34,26,314573,25,5,98.5189583333333
"3130","MXqsLgD69NA",20,99,2,"2011-03-31T00:23:37-06:00","2010-12-15T11:45:27.000Z","2011-03-28T22:56:04.000Z",9,1,179,13073,36,8,1,5,5,1,8,0.1,"superasa003",410,34,28,368699,25,5,105.484837962963
"3131","n-luUEA99A0",31,20,0,"2010-11-15T08:54:32-06:00","2010-06-15T20:51:25.000Z","2010-10-26T17:57:38.000Z",4,1,60,26507,131,139,1,5,4.971223,104,137.99999925,1.00000075,"TheWarlord50",238,11,947,80271,53,2,152.543831018519
"3132","n-luUEA99A0",31,20,1,"2010-11-22T09:16:56-06:00","2010-06-15T20:51:25.000Z","2010-10-26T17:57:38.000Z",4,1,60,26530,132,139,1,5,4.971223,104,137.99999925,1.00000075,"TheWarlord50",238,12,950,80996,53,2,159.559386574074
"3133","n-luUEA99A0",31,20,2,"2010-12-13T22:29:25-06:00","2010-06-15T20:51:25.000Z","2010-11-30T18:57:30.000Z",4,1,60,26591,130,139,1,5,4.971223,105,137.99999925,1.00000075,"TheWarlord50",239,13,959,82301,53,2,181.109722222222
"3134","N-UZxqzcqTk",47,58,0,"2011-04-12T00:16:37-06:00","2010-12-26T16:05:45.000Z","2011-01-08T19:22:29.000Z",10,1,291,941,3,0.1,NA,NA,0.1,0.1,0.1,0.1,"basket439",0.1,1,2,941,18,2,106.299212962963
"3135","N-UZxqzcqTk",47,58,1,"2011-04-19T00:30:46-06:00","2010-12-26T16:05:45.000Z","2011-01-08T19:22:29.000Z",10,1,291,969,3,0.1,NA,NA,0.1,0.1,0.1,0.1,"basket439",0.1,1,2,969,18,2,113.309039351852
"3136","N-UZxqzcqTk",47,58,2,"2011-04-26T00:39:32-06:00","2010-12-26T16:05:45.000Z","2011-04-25T22:01:10.000Z",10,1,291,998,3,0.1,NA,NA,0.1,0.1,0.1,0.1,"basket439",0.1,1,2,998,18,2,120.315127314815
"3137","N_pftbkWeG8",19,72,0,"2011-02-21T00:01:05-06:00","2010-10-25T08:28:08.000Z","2011-01-27T22:30:04.000Z",3,1,291,211,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"ketan52",0.1,8,0.1,792,23,4,118.689548611111
"3138","N_pftbkWeG8",19,72,1,"2011-02-28T00:08:05-06:00","2010-10-25T08:28:08.000Z","2011-01-27T22:30:04.000Z",3,1,291,211,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"ketan52",0.1,8,0.1,822,23,4,125.694409722222
"3139","N_pftbkWeG8",19,72,2,"2011-03-07T00:15:05-06:00","2010-10-25T08:28:08.000Z","2011-01-27T22:30:04.000Z",3,1,291,212,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"ketan52",0.1,8,0.1,854,23,4,132.699270833333
"3140","N2sdxL_5FeM",21,31,0,"2011-04-15T00:07:36-06:00","2007-05-19T12:52:20.000Z","2011-04-14T15:35:16.000Z",12,1,279,295685,759,248,1,5,4.870968,107,240,8,"pawanpurswani",30,1,6,295685,28,2,1426.46893518519
"3141","N2sdxL_5FeM",21,31,1,"2011-04-22T00:12:14-06:00","2007-05-19T12:52:20.000Z","2011-04-21T19:56:32.000Z",12,1,279,298931,767,251,1,5,4.87251,108,243,8,"pawanpurswani",30,1,6,299145,28,2,1433.47215277778
"3142","N2sdxL_5FeM",21,31,2,"2011-04-29T00:18:31-06:00","2007-05-19T12:52:20.000Z","2011-04-24T02:01:01.000Z",12,1,279,302298,771,251,1,5,4.87251,108,243,8,"pawanpurswani",31,1,6,302298,28,2,1440.4765162037
"3143","n3DJ6DDaBK4",25,84,0,"2011-04-21T08:10:22-06:00","2008-02-23T18:52:55.000Z","2011-01-09T20:48:05.000Z",2,1,342,11984,12,8,1,5,4,1,6,2,"momakda",16,37,1,385933,24,1,1152.51211805556
"3144","n3DJ6DDaBK4",25,84,1,"2011-04-28T08:17:25-06:00","2008-02-23T18:52:55.000Z","2011-01-09T20:48:05.000Z",2,1,342,12014,12,8,1,5,4,1,6,2,"momakda",16,37,1,387148,24,1,1159.51701388889
"3145","n3DJ6DDaBK4",25,84,2,"2011-05-05T08:24:59-06:00","2008-02-23T18:52:55.000Z","2011-01-09T20:48:05.000Z",2,1,342,12039,12,8,1,5,4,1,6,2,"momakda",16,37,1,388323,24,1,1166.52226851852
"3146","N41vAQlhudc",47,58,0,"2011-04-12T00:16:54-06:00","2011-01-03T13:48:23.000Z","2011-03-12T09:11:24.000Z",8,1,238,17980,20,5,1,5,5,1,5,0.1,"ursmano",6,3,0.1,84478,31,2,98.3948032407407
"3147","N41vAQlhudc",47,58,1,"2011-04-19T00:29:51-06:00","2011-01-03T13:48:23.000Z","2011-03-12T09:11:24.000Z",8,1,238,18751,20,5,1,5,5,1,5,0.1,"ursmano",6,3,0.1,86990,31,2,105.403796296296
"3148","N41vAQlhudc",47,58,2,"2011-04-26T00:40:54-06:00","2011-01-03T13:48:23.000Z","2011-03-12T09:11:24.000Z",8,1,238,19663,20,5,1,5,5,1,5,0.1,"ursmano",6,3,0.1,89847,31,2,112.411469907407
"3149","N5x3CW7O5O4",14,71,0,"2010-12-13T22:43:22-06:00","2010-07-16T07:35:58.000Z","2010-12-11T09:07:58.000Z",7,1,148,117911,134,187,1,5,4.7219253,113,174.000007775,12.999992225,"MovieManiacsDE",9272,1319,1539,37531167,44,5,150.671805555556
"3150","N5x3CW7O5O4",14,71,1,"2010-12-21T22:18:19-06:00","2010-07-16T07:35:58.000Z","2010-12-22T04:15:44.000Z",7,1,148,121425,137,192,1,5,4.7291665,119,178.999992,13.000008,"MovieManiacsDE",10677,1341,1682,41114154,44,5,158.654409722222
"3151","N5x3CW7O5O4",14,71,2,"2010-12-29T00:11:05-06:00","2010-07-16T07:35:58.000Z","2010-12-29T05:48:34.000Z",7,1,148,123918,138,196,1,5,4.734694,122,183.000006,12.999994,"MovieManiacsDE",11608,1365,1763,44389764,44,5,165.732719907407
"3152","N7gflYblnXU",37,50,0,"2011-04-22T08:02:50-06:00","2008-08-07T00:43:21.000Z","2010-08-23T16:54:44.000Z",6,1,144,163,0.1,2,1,5,5,0.1,2,0.1,"PresentTrailers",3,4,1,2166,26.9357713012809,2,988.305196759259
"3153","N7gflYblnXU",37,50,1,"2011-04-29T08:07:35-06:00","2008-08-07T00:43:21.000Z","2010-08-23T16:54:44.000Z",6,1,144,163,0.1,2,1,5,5,0.1,2,0.1,"PresentTrailers",3,4,1,2167,26.9357713012809,2,995.30849537037
"3154","N7gflYblnXU",37,50,2,"2011-05-06T08:13:02-06:00","2008-08-07T00:43:21.000Z","2010-08-23T16:54:44.000Z",6,1,144,163,0.1,2,1,5,5,0.1,2,0.1,"PresentTrailers",3,4,1,2167,26.9357713012809,2,1002.31228009259
"3155","n8CzMKyrm64",34,30,0,"2010-11-15T08:51:47-06:00","2008-02-21T05:21:39.000Z","2010-11-09T10:57:22.000Z",17,1,127,29745,237,86,1,5,4.9069767,50,84,2,"Pie719",19,12,27,168212,27.1078534031414,1,998.145925925926
"3156","n8CzMKyrm64",34,30,1,"2010-11-22T09:13:50-06:00","2008-02-21T05:21:39.000Z","2010-11-18T20:12:24.000Z",17,1,127,29810,238,86,1,5,4.9069767,50,84,2,"Pie719",19,12,27,169817,27.1078534031414,1,1005.16123842593
"3157","n8CzMKyrm64",34,30,2,"2010-12-13T22:25:57-06:00","2008-02-21T05:21:39.000Z","2010-11-29T21:04:59.000Z",17,1,127,29914,239,86,1,5,4.9069767,50,84,2,"Pie719",19,12,27,173334,27.1078534031414,1,1026.71131944444
"3158","ncKOLhG972I",41,67,0,"2011-01-20T00:04:03-06:00","2010-08-18T05:16:10.000Z","2010-12-17T11:48:01.000Z",8,1,127,5400,4,5,1,5,5,2,5,0.1,"wwwhdvibescom",148,216,1388,544683,28,2,154.824918981481
"3159","ncKOLhG972I",41,67,1,"2011-01-27T00:10:04-06:00","2010-08-18T05:16:10.000Z","2010-12-17T11:48:01.000Z",8,1,127,5495,4,5,1,5,5,2,5,0.1,"wwwhdvibescom",150,216,1403,554383,28,2,161.829097222222
"3160","ncKOLhG972I",41,67,2,"2011-02-03T00:16:09-06:00","2010-08-18T05:16:10.000Z","2010-12-17T11:48:01.000Z",8,1,127,5547,4,5,1,5,5,2,5,0.1,"wwwhdvibescom",151,216,1408,563143,28,2,168.833321759259
"3161","nDM7delMUDE",37,50,0,"2011-04-22T08:01:35-06:00","2009-01-23T11:53:07.000Z","2011-04-08T02:30:44.000Z",3,1,148,21,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"RhysHughesMovies",3,10,0.1,576,21,1,818.797546296296
"3162","nDM7delMUDE",37,50,1,"2011-04-29T08:08:16-06:00","2009-01-23T11:53:07.000Z","2011-04-08T02:30:44.000Z",3,1,148,21,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"RhysHughesMovies",3,10,0.1,576,21,1,825.8021875
"3163","nDM7delMUDE",37,50,2,"2011-05-06T08:11:29-06:00","2009-01-23T11:53:07.000Z","2011-04-08T02:30:44.000Z",3,1,148,21,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"RhysHughesMovies",3,10,0.1,577,21,1,832.804421296296
"3164","NEewqCT7n_s",18,101,0,"2011-03-10T00:03:39-06:00","2010-07-18T17:15:24.000Z","2010-09-08T18:58:15.000Z",13,1,460,378,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"DekoMG27",6,29,0.1,23558,43,2,234.325173611111
"3165","NEewqCT7n_s",18,101,1,"2011-03-17T00:16:34-06:00","2010-07-18T17:15:24.000Z","2010-09-08T18:58:15.000Z",13,1,460,407,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"DekoMG27",6,29,0.1,24205,43,2,241.334143518519
"3166","NEewqCT7n_s",18,101,2,"2011-03-24T00:22:12-06:00","2010-07-18T17:15:24.000Z","2010-09-08T18:58:15.000Z",13,1,460,446,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"DekoMG27",6,29,0.1,24875,43,2,248.338055555556
"3170","NFhCy_8hR_o",18,101,0,"2011-03-10T00:06:42-06:00","2007-07-11T15:22:03.000Z","2011-03-07T09:52:41.000Z",1,1,472,8114,17,9,1,5,5,4,9,0.1,"sandykamania",281,26,1,4093264,22,2,1337.40600694444
"3171","NFhCy_8hR_o",18,101,1,"2011-03-17T00:14:29-06:00","2007-07-11T15:22:03.000Z","2011-03-07T09:52:41.000Z",1,1,472,8220,17,9,1,5,5,4,9,0.1,"sandykamania",285,26,1,4128778,22,2,1344.41141203704
"3172","NFhCy_8hR_o",18,101,2,"2011-03-24T00:26:25-06:00","2007-07-11T15:22:03.000Z","2011-03-07T09:52:41.000Z",1,1,472,8298,17,9,1,5,5,4,9,0.1,"sandykamania",286,26,1,4164051,22,2,1351.41969907407
"3173","nfheb4Qhb_U",8,20,0,"2010-12-13T22:40:52-06:00","2009-11-05T11:33:21.000Z","2010-12-09T15:06:20.000Z",21,1,117,1064309,1087,863,1,5,4.6616454,1129,789.99999505,73.0000049499999,"TrailersNews",688,30,35,3346601,33,2,403.463553240741
"3174","nfheb4Qhb_U",8,20,1,"2010-12-21T22:15:45-06:00","2009-11-05T11:33:21.000Z","2010-12-21T17:44:35.000Z",21,1,117,1067449,1084,864,1,5,4.6574073,1138,789.9999768,74.0000232,"TrailersNews",690,30,35,3374170,33,2,411.446111111111
"3175","nfheb4Qhb_U",8,20,2,"2010-12-29T00:08:00-06:00","2009-11-05T11:33:21.000Z","2010-12-28T23:22:42.000Z",21,1,117,1070707,1079,865,1,5,4.6578035,1134,791.000006875,73.9999931249999,"TrailersNews",693,30,35,3399585,33,2,418.5240625
"3176","ngdvSrPqVxE",40,83,0,"2011-01-24T20:48:46-06:00","2010-10-06T05:26:05.000Z","2011-01-23T17:19:27.000Z",4,1,134,37688,28,37,1,5,4.891892,23,36,1,"filmograj",113,679,63,841437,27.1078534031414,5,110.682418981481
"3177","ngdvSrPqVxE",40,83,1,"2011-01-31T20:56:42-06:00","2010-10-06T05:26:05.000Z","2011-01-31T09:11:32.000Z",4,1,134,44559,33,43,1,5,4.8139534,27,41,2,"filmograj",120,679,64,941773,27.1078534031414,5,117.687928240741
"3178","ngdvSrPqVxE",40,83,2,"2011-02-07T21:01:19-06:00","2010-10-06T05:26:05.000Z","2011-02-05T21:26:15.000Z",4,1,134,49436,36,47,1,5,4.8297873,31,45,2,"filmograj",128,679,64,1015297,27.1078534031414,5,124.691134259259
"3179","nGxvj3rHBnA",26,44,0,"2011-04-16T00:48:46-06:00","2010-09-26T13:03:05.000Z","2011-04-12T01:28:38.000Z",18,1,146,53053,49,62,1,5,4.806452,85,59,3,"TheUsTrailers",2053,251,971,3959009,22,5,201.49005787037
"3180","nGxvj3rHBnA",26,44,1,"2011-04-23T00:52:51-06:00","2010-09-26T13:03:05.000Z","2011-04-21T01:34:10.000Z",18,1,146,54621,52,64,1,5,4.8125,85,61,3,"TheUsTrailers",2079,251,976,4029340,22,5,208.492893518519
"3181","nGxvj3rHBnA",26,44,2,"2011-04-30T00:56:00-06:00","2010-09-26T13:03:05.000Z","2011-04-30T05:58:07.000Z",18,1,146,55463,51,68,1,5,4.7647057,88,64,4,"TheUsTrailers",2091,263,986,4100768,22,5,215.495081018519
"3182","nhY5bLyNWEw",18,101,0,"2011-03-10T00:05:41-06:00","2010-08-02T03:39:54.000Z","2011-02-25T12:46:55.000Z",4,1,471,5555,20,3,1,5,5,0.1,3,0.1,"media21st",10,18,0.1,28623,20,4,219.892905092593
"3183","nhY5bLyNWEw",18,101,1,"2011-03-17T00:18:57-06:00","2010-08-02T03:39:54.000Z","2011-02-25T12:46:55.000Z",4,1,471,5904,20,3,1,5,5,0.1,3,0.1,"media21st",10,18,0.1,30015,20,4,226.902118055556
"3184","nhY5bLyNWEw",18,101,2,"2011-03-24T00:26:14-06:00","2010-08-02T03:39:54.000Z","2011-03-23T17:31:13.000Z",4,1,471,6276,20,3,1,5,5,0.1,3,0.1,"media21st",10,18,0.1,31415,21,4,233.907175925926
"3185","nhyOAdvicTc",4,30,0,"2011-04-22T08:08:17-06:00","2010-03-20T20:20:33.000Z","2011-04-13T05:19:30.000Z",17,1,300,6100,9,4,1,5,5,2,4,0.1,"icanrawrx3",78,39,84,414816,18,2,397.449814814815
"3186","nhyOAdvicTc",4,30,1,"2011-04-29T08:14:39-06:00","2010-03-20T20:20:33.000Z","2011-04-13T05:19:30.000Z",17,1,300,6254,9,4,1,5,5,2,4,0.1,"icanrawrx3",78,39,84,429166,18,2,404.454236111111
"3187","nhyOAdvicTc",4,30,2,"2011-05-06T08:20:46-06:00","2010-03-20T20:20:33.000Z","2011-04-13T05:19:30.000Z",17,1,300,6416,9,4,1,5,5,2,4,0.1,"icanrawrx3",79,39,84,442411,18,2,411.458483796296
"3188","NkPM1_Hm-Mg",39,52,0,"2011-04-13T00:22:55-06:00","2010-11-14T11:02:19.000Z","2010-11-14T12:00:45.000Z",2,1,302,1,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"zeeshan1702",0.1,25,0.1,1462,40,1,149.514305555556
"3189","NkPM1_Hm-Mg",39,52,1,"2011-04-20T00:28:14-06:00","2010-11-14T11:02:19.000Z","2010-11-14T12:00:45.000Z",2,1,302,2,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"zeeshan1702",0.1,25,0.1,1724,40,1,156.517997685185
"3190","NkPM1_Hm-Mg",39,52,2,"2011-04-27T00:34:08-06:00","2010-11-14T11:02:19.000Z","2011-04-26T05:43:29.000Z",2,1,302,2,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"zeeshan1702",0.1,25,0.1,2162,40,1,163.522094907407
"3191","nkz851YTarE",18,101,0,"2011-03-10T00:07:31-06:00","2006-08-19T04:14:41.000Z","2011-02-24T08:32:53.000Z",1,1,470,12590,33,10,1,5,5,5,10,0.1,"shahpg01",48,246,2,116388,26.9357713012809,1,1663.87002314815
"3192","nkz851YTarE",18,101,1,"2011-03-17T00:15:34-06:00","2006-08-19T04:14:41.000Z","2011-02-24T08:32:53.000Z",1,1,470,13252,35,10,1,5,5,5,10,0.1,"shahpg01",51,246,2,122923,26.9357713012809,1,1670.87561342593
"3193","nkz851YTarE",18,101,2,"2011-03-24T00:26:31-06:00","2006-08-19T04:14:41.000Z","2011-02-24T08:32:53.000Z",1,1,470,13978,36,10,1,5,5,5,10,0.1,"shahpg01",51,246,2,129758,26.9357713012809,1,1677.88321759259
"3194","NLjWOuzIHiE",30,59,0,"2011-04-15T00:06:07-06:00","2009-08-23T21:38:38.000Z","2011-03-23T04:38:55.000Z",5,1,267,305,1,1,1,5,5,0.1,1,0.1,"jegar4ever",103,160,285,94762,26,1,599.102418981481
"3195","NLjWOuzIHiE",30,59,1,"2011-04-22T00:09:41-06:00","2009-08-23T21:38:38.000Z","2011-03-23T04:38:55.000Z",5,1,267,316,1,1,1,5,5,0.1,1,0.1,"jegar4ever",106,161,297,99087,26,1,606.104895833333
"3196","NLjWOuzIHiE",30,59,2,"2011-04-29T00:15:59-06:00","2009-08-23T21:38:38.000Z","2011-03-23T04:38:55.000Z",5,1,267,318,1,1,1,5,5,0.1,1,0.1,"jegar4ever",107,161,304,103524,26,1,613.109270833333
"3197","NlLu0fdW7c8",32,36,0,"2011-04-14T00:00:52-06:00","2009-02-12T20:48:59.000Z","2010-10-10T21:16:12.000Z",24,1,104,14486,34,21,1,5,4.8095236,35,19.9999989,1.0000011,"fastmoviedownload",56,4,8,378949,29,1,790.091585648148
"3198","NlLu0fdW7c8",32,36,1,"2011-04-21T00:05:52-06:00","2009-02-12T20:48:59.000Z","2010-10-10T21:16:12.000Z",24,1,104,14512,34,21,1,5,4.8095236,35,19.9999989,1.0000011,"fastmoviedownload",56,4,8,379445,29,1,797.09505787037
"3199","NlLu0fdW7c8",32,36,2,"2011-04-28T00:07:58-06:00","2009-02-12T20:48:59.000Z","2010-10-10T21:16:12.000Z",24,1,104,14551,34,21,1,5,4.8095236,35,19.9999989,1.0000011,"fastmoviedownload",56,4,8,380170,29,1,804.096516203704
"3200","nMjw-9QIAJA",23,65,0,"2011-04-21T08:03:49-06:00","2011-03-12T07:15:02.000Z","2011-03-12T07:29:12.000Z",2,1,290,7,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"kundan1400",2,79,0.1,678,28,1,39.9922106481481
"3201","nMjw-9QIAJA",23,65,1,"2011-04-28T08:11:20-06:00","2011-03-12T07:15:02.000Z","2011-03-12T07:29:12.000Z",2,1,290,7,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"kundan1400",2,79,0.1,802,28,1,46.9974305555556
"3202","nMjw-9QIAJA",23,65,2,"2011-05-05T08:19:53-06:00","2011-03-12T07:15:02.000Z","2011-03-12T07:29:12.000Z",2,1,290,7,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"kundan1400",2,79,0.1,904,28,1,54.0033680555556
"3203","nMQNkJccVwg",9,42,0,"2011-04-18T00:36:32-06:00","2010-10-17T12:48:05.000Z","2011-03-15T05:09:59.000Z",1,1,279,1613,4,1,1,5,1,0.1,0.1,1,"sanjits2010",0.1,29,0.1,3344,26.9357713012809,2,182.491979166667
"3204","nMQNkJccVwg",9,42,1,"2011-04-25T00:41:23-06:00","2010-10-17T12:48:05.000Z","2011-03-15T05:09:59.000Z",1,1,279,1708,4,1,1,5,1,0.1,0.1,1,"sanjits2010",1,29,0.1,3464,26.9357713012809,2,189.495347222222
"3205","nMQNkJccVwg",9,42,2,"2011-05-02T00:44:32-06:00","2010-10-17T12:48:05.000Z","2011-03-15T05:09:59.000Z",1,1,279,1788,4,1,1,5,1,0.1,0.1,1,"sanjits2010",1,29,0.1,3595,26.9357713012809,2,196.497534722222
"3206","Nnr_4RtTN-c",3,42,0,"2011-04-22T08:09:43-06:00","2008-07-18T03:15:49.000Z","2011-02-25T06:27:36.000Z",2,1,288,13134,8,4,1,5,4,1,3,1,"karanalways",57,11,2,924718,24,1,1008.20409722222
"3207","Nnr_4RtTN-c",3,42,1,"2011-04-29T08:14:47-06:00","2008-07-18T03:15:49.000Z","2011-02-25T06:27:36.000Z",2,1,288,13170,8,4,1,5,4,1,3,1,"karanalways",57,11,2,927482,24,1,1015.20761574074
"3208","Nnr_4RtTN-c",3,42,2,"2011-05-06T08:21:45-06:00","2008-07-18T03:15:49.000Z","2011-05-01T01:54:59.000Z",2,1,288,13187,8,4,1,5,4,1,3,1,"karanalways",57,11,2,929410,24,1,1022.2124537037
